Description,Score,Facilities,District,Neighbourhood,Room type,Price,Minimum nights,Host name,Number of reviews,Last review,Latitude,Longitude
Loft in porto,★4.85,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,55,2,Bárbara,411,2023-06-12 00:00:00,41.14989,-8.61679
Rental unit in porto,★4.69,"Studio, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,102,1,Lorenzo,16,2019-04-24 00:00:00,41.14845,-8.61277
Rental unit in rio tinto,★Unknown,"2 bedrooms, 5 beds, 1 bath",Gondomar,Rio Tinto,Entire home/apt,123,3,Verônica,0,,41.19111,-8.57748
Loft in porto,★4.92,"1 bedroom, 2 beds, 1.5 baths",Porto,Bonfim,Entire home/apt,89,2,João,222,2023-05-17 00:00:00,41.14947,-8.60212
Rental unit in porto,★4.84,"4 bedrooms, 5 beds, 1.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,113,2,Joao,415,2023-06-07 00:00:00,41.15815,-8.62256
Rental unit in póvoa de varzim,★Unknown,"3 bedrooms, 4 beds, 2 baths",Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",Entire home/apt,80,20,Nuno,2,2017-06-27 00:00:00,41.38117,-8.7598
Rental unit in porto,★4.76,"1 bedroom, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,107,1,Diogo,54,2023-05-27 00:00:00,41.14575,-8.60887
Rental unit in porto,★4.94,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,113,2,Rita Lemos Almeida,16,2022-09-18 00:00:00,41.14376,-8.61418
Rental unit in porto,★4.89,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,72,3,Salomé,208,2023-06-07 00:00:00,41.14989,-8.61691
Rental unit in porto,★4.73,"2 bedrooms, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,99,2,Nuno,613,2023-05-29 00:00:00,41.14589,-8.61349
Rental unit in porto,★4.56,"4 bedrooms, 7 beds, 1.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,134,2,PinPorto,252,2023-06-11 00:00:00,41.15573,-8.61964
Rental unit in vila nova de gaia,★Unknown,"2 bedrooms, 2 beds, 1 bath",Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Entire home/apt,48,2,Cármen,1,2015-10-11 00:00:00,41.12054,-8.6057
Rental unit in touguinha,★Unknown,"Studio, 1 bed, 1 bath",Vila do Conde,Touguinha e Touguinhó,Entire home/apt,55,2,Sofia,2,2018-08-17 00:00:00,41.37125,-8.72059
Rental unit in porto,★4.86,"2 bedrooms, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,141,2,Rita Lemos Almeida,58,2023-04-08 00:00:00,41.14384,-8.61398
Rental unit in porto,★Unknown,"1 bedroom, 2 beds, 1 bath",Porto,Campanhã,Private room,30,1,Joao,0,,41.15816,-8.5779
Rental unit in porto,★4.65,"1 bedroom, 1 bed, 1 bath",Porto,Bonfim,Entire home/apt,67,3,Carla,277,2023-05-28 00:00:00,41.14903,-8.59979
Rental unit in porto,★4.93,"3 bedrooms, 5 beds, 2 baths",Porto,Campanhã,Entire home/apt,56,2,Fernando,69,2020-09-05 00:00:00,41.15999,-8.59057
Bed and breakfast in paredes,★Unknown,"1 bedroom, 1 bed, 1 bath",Paredes,Paredes,Private room,50,1,Irene,1,2022-09-29 00:00:00,41.20534,-8.32755
Home in vila nova de gaia,★4.45,"3 bedrooms, 6 beds, 2 baths",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,125,2,Maria,38,2023-05-08 00:00:00,41.13628,-8.61008
Home in vila nova de gaia,★4.74,"2 bedrooms, 3 beds, 1 bath",Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Entire home/apt,60,1,Julia Leite,368,2023-05-29 00:00:00,41.11503,-8.61197
Rental unit in porto,★4.91,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,73,3,José,255,2023-04-29 00:00:00,41.15396,-8.61878
Rental unit in porto,★4.92,"1 bedroom, 2 beds, 1.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,85,2,M.,298,2023-06-05 00:00:00,41.1457,-8.61104
Rental unit in porto,★4.85,"4 bedrooms, 6 beds, 2 baths",Porto,Ramalde,Entire home/apt,169,2,Miguel,290,2023-06-06 00:00:00,41.16593,-8.62946
Rental unit in porto,★4.80,"1 bedroom, 1 bed, 1.5 baths",Porto,Bonfim,Private room,25,1,Jenny,11,2016-01-26 00:00:00,41.14475,-8.59898
Rental unit in porto,★4.60,"1 bedroom, 1 bed, 1 bath",Porto,Bonfim,Entire home/apt,59,3,Carla,243,2023-05-29 00:00:00,41.14811,-8.60075
Rental unit in senhora da hora,★4.24,"1 bedroom, 1 bed, 1.5 baths",Matosinhos,São Mamede de Infesta e Senhora da Hora,Entire home/apt,98,1,Feels Like Home,17,2023-04-13 00:00:00,41.18126,-8.65328
Loft in porto,★4.95,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,82,3,Carlos,219,2023-06-10 00:00:00,41.15034,-8.60415
Home in arouca,★4.61,"4 bedrooms, 7 beds, 4.5 baths",Arouca,Arouca e Burgo,Entire home/apt,130,2,Mariana,24,2022-08-04 00:00:00,40.93029,-8.23024
Rental unit in porto,★4.79,"2 bedrooms, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,84,2,Miguel,237,2023-06-08 00:00:00,41.14302,-8.61747
Rental unit in porto,★4.77,"2 bedrooms, 2 beds, 2 baths",Porto,Lordelo do Ouro e Massarelos,Entire home/apt,230,2,Una,54,2023-06-04 00:00:00,41.14832,-8.63498
Rental unit in a ver-o-mar,★4.83,"2 bedrooms, 2 beds, 2 baths",Póvoa de Varzim,"AVer-o-Mar, Amorim e Terroso",Entire home/apt,110,3,Joaquim,60,2023-05-29 00:00:00,41.39259,-8.77549
Rental unit in porto,★4.78,"3 bedrooms, 5 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,169,3,Salomé,229,2023-05-22 00:00:00,41.15498,-8.6094
Rental unit in porto,★Unknown,"1 bedroom, 1 bed, 1 bath",Porto,"Aldoar, Foz do Douro e Nevogilde",Private room,21,2,Ana,2,2018-03-27 00:00:00,41.15747,-8.67212
Rental unit in porto,★4.48,"2 bedrooms, 4 beds, 2.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,119,2,Jorge,281,2023-06-06 00:00:00,41.15226,-8.60944
Rental unit in porto,★4.26,"2 bedrooms, 7 beds, 1 bath",Porto,Lordelo do Ouro e Massarelos,Entire home/apt,53,2,Adriana,44,2020-09-08 00:00:00,41.14941,-8.62488
Rental unit in porto,★Unknown,"2 bedrooms, 2 beds, 1.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,43,1,Joao,1,2016-03-01 00:00:00,41.15307,-8.60466
Rental unit in porto,★4.71,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,43,5,Inocencio,261,2023-05-27 00:00:00,41.16105,-8.63239
Rental unit in porto,★4.66,"3 bedrooms, 4 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,68,2,Apartamentos Da Rosa,335,2023-05-30 00:00:00,41.14438,-8.61593
Rental unit in porto,★4.59,"2 bedrooms, 4 beds, 1 bath",Porto,Campanhã,Entire home/apt,61,3,José & Cécile,58,2023-04-30 00:00:00,41.16514,-8.57291
Townhouse in porto,★4.20,"1 bedroom, 1 bed, 4 shared baths",Porto,Paranhos,Private room,62,2,Uporto House,16,2022-09-30 00:00:00,41.18172,-8.61176
Townhouse in porto,★4.67,"1 bedroom, 1 bed, 4 shared baths",Porto,Paranhos,Private room,62,2,Uporto House,9,2023-02-28 00:00:00,41.18242,-8.61213
Townhouse in porto,★4.80,"1 bedroom, 1 bed, 4 shared baths",Porto,Paranhos,Private room,62,2,Uporto House,5,2022-12-17 00:00:00,41.1807,-8.61343
Rental unit in porto,★4.72,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,76,2,João,437,2023-06-09 00:00:00,41.14266,-8.61429
Rental unit in porto,★4.30,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,55,1,Manuel,138,2020-07-16 00:00:00,41.14641,-8.60216
Rental unit in porto,★4.63,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,62,1,Diogo,56,2023-04-05 00:00:00,41.14336,-8.60967
Townhouse in porto,★4.94,"2 bedrooms, 3 beds, 1 bath",Porto,Bonfim,Entire home/apt,103,2,Alvaro,443,2023-05-15 00:00:00,41.15625,-8.59518
Rental unit in vila nova de gaia,★Unknown,"1 bedroom, 1 bed, 1 bath",Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Private room,25,1,Juli Porto,0,,41.1214,-8.60559
Rental unit in porto,★4.95,"2 bedrooms, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,184,2,Tiago,234,2023-05-14 00:00:00,41.14294,-8.60514
Rental unit in vila nova de gaia,★4.86,"2 bedrooms, 2 beds, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,71,2,Silvia,235,2023-05-29 00:00:00,41.13434,-8.60745
Home in porto,★4.82,"2 bedrooms, 4 beds, 1.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,144,1,Verónica/Nuno,241,2023-06-10 00:00:00,41.14457,-8.61481
Condo in vila nova de gaia,★4.98,"2 bedrooms, 2 beds, 2 baths",Vila Nova de Gaia,Canidelo,Entire home/apt,100,4,Hugo,42,2022-08-18 00:00:00,41.12052,-8.66386
Rental unit in porto,★4.90,"1 bedroom, 2 beds, 1 bath",Porto,Paranhos,Entire home/apt,92,1,Joao,31,2023-06-04 00:00:00,41.16551,-8.59781
Rental unit in porto,★4.83,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,48,7,Daniel & Maria,66,2023-05-11 00:00:00,41.15908,-8.60464
Home in porto,★4.81,"1 bedroom, 1 bed, 2 shared baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,40,2,Graça,37,2019-12-08 00:00:00,41.16507,-8.62691
Rental unit in porto,★4.85,"Studio, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,70,2,Tim,205,2023-05-29 00:00:00,41.14202,-8.61375
Cottage in codal,★4.67,"2 bedrooms, 3 beds, 1 bath",Vale de Cambra,Macieira de Cambra,Entire home/apt,65,30,Anabela,15,2020-08-02 00:00:00,40.86027,-8.387
Rental unit in maia,★4.50,"1 bedroom, 1 bed, 1 private bath",Maia,Cidade da Maia,Private room,35,2,Iryna,9,2019-05-26 00:00:00,41.22928,-8.61058
Condo in vila nova de gaia,★4.94,"3 bedrooms, 3 beds, 2 baths",Vila Nova de Gaia,Canidelo,Entire home/apt,95,4,Hugo,86,2023-05-26 00:00:00,41.12847,-8.66689
Rental unit in porto,★4.83,"2 bedrooms, 4 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,80,4,Jorge,144,2023-05-21 00:00:00,41.1506,-8.60369
Rental unit in porto,★4.93,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,90,2,Elísio,107,2023-05-28 00:00:00,41.144779,-8.61404
Rental unit in lavra,★4.84,"1 bedroom, 1 bed, 1 bath",Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",Entire home/apt,50,4,Noemia,163,2023-05-24 00:00:00,41.25411,-8.72085
Rental unit in porto,★Unknown,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,78,2,Top Flat,2,2022-10-01 00:00:00,41.14352,-8.61775
Condo in canedo,★4.89,"3 bedrooms, 4 beds, 2 baths",Santa Maria da Feira,"Canedo, Vale e Vila Maior",Entire home/apt,100,1,Cristina & Filipe,45,2023-06-09 00:00:00,41.00832,-8.46379
Rental unit in porto,★4.84,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,120,2,Maria,20,2023-03-01 00:00:00,41.15342,-8.61848
Rental unit in porto,★4.79,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,58,2,Porto Life Studios,261,2023-05-25 00:00:00,41.1478684,-8.614307199999999
Rental unit in porto,★4.62,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,108,2,Diogo,129,2023-05-26 00:00:00,41.14521,-8.61205
Rental unit in porto,★Unknown,"1 bedroom, 1 bed, 1 bath",Porto,Bonfim,Entire home/apt,80,3,Miguel,2,2017-05-21 00:00:00,41.14486,-8.59863
Rental unit in porto,★4.89,"2 bedrooms, 3 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,169,2,CdC Apartments By Casa Do Conto,28,2023-05-07 00:00:00,41.15382,-8.61989
Home in matosinhos,★4.50,"4 bedrooms, 4 beds, 2 baths",Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",Entire home/apt,99,5,Isabella,6,2018-09-01 00:00:00,41.24102,-8.72689
Rental unit in porto,★4.76,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,59,3,Ana,186,2023-06-04 00:00:00,41.14986,-8.61621
Rental unit in porto,★4.0,"2 bedrooms, 3 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,152,2,CdC Apartments By Casa Do Conto,3,2019-06-18 00:00:00,41.15375,-8.61949
Rental unit in porto,★4.70,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,65,3,Graciete E,190,2023-06-03 00:00:00,41.14545,-8.6078
Rental unit in porto,★4.89,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,80,3,Ana,170,2023-06-03 00:00:00,41.15137,-8.61693
Rental unit in porto,★4.79,"1 bedroom, 2 beds, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,89,2,Pedro,455,2023-05-29 00:00:00,41.13876,-8.60971
Rental unit in porto,★4.93,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,271,1,YourOpo,16,2023-01-08 00:00:00,41.15015,-8.60565
Home in vila nova de gaia,★4.59,"2 bedrooms, 2 beds, 2 baths",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,78,2,Wine And,69,2020-09-13 00:00:00,41.13464,-8.61051
Rental unit in porto,★4.60,"Studio, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,60,2,Sonia Miguel,429,2023-06-04 00:00:00,41.14958,-8.6103
Condo in porto,★4.85,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,71,2,Mario,246,2023-06-04 00:00:00,41.14673,-8.60721
Rental unit in porto,★4.86,"2 bedrooms, 3 beds, 2 baths",Porto,Lordelo do Ouro e Massarelos,Entire home/apt,118,2,Pedro,21,2023-04-08 00:00:00,41.14788,-8.65033
Rental unit in porto,★4.15,"2 bedrooms, 3 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,120,2,Cityview,66,2022-09-27 00:00:00,41.14909,-8.61493
Rental unit in porto,★4.61,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,49,3,Mafalda,85,2023-05-20 00:00:00,41.15894,-8.60955
Rental unit in porto,★4.86,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,53,2,Cristina,337,2023-06-05 00:00:00,41.14436,-8.61903
Rental unit in porto,★5.0,"1 bedroom, 1 bed, 1 bath",Porto,"Aldoar, Foz do Douro e Nevogilde",Entire home/apt,140,2,David,8,2022-10-17 00:00:00,41.15052,-8.6761
Home in porto,★4.82,"5 bedrooms, 5 beds, 2.5 baths",Porto,Ramalde,Entire home/apt,90,2,Daniela,12,2017-01-02 00:00:00,41.17604,-8.63061
Rental unit in porto,★4.75,"3 bedrooms, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,150,1,Marco,470,2023-05-28 00:00:00,41.14167,-8.6177
Loft in porto,★4.85,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,72,2,Fábio,225,2023-04-22 00:00:00,41.149323,-8.612049
Rental unit in póvoa de varzim,★Unknown,"2 bedrooms, 2 beds, 1 bath",Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",Entire home/apt,80,7,Emilia,0,,41.37763,-8.75991
Rental unit in porto,★4.81,"2 bedrooms, 5 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,189,1,Manuela,314,2023-06-03 00:00:00,41.14387,-8.61247
Loft in porto,★4.98,"1 bedroom, 2 beds, 1 bath",Porto,Bonfim,Entire home/apt,120,2,Silvio,279,2023-05-20 00:00:00,41.14988,-8.60204
Rental unit in porto,★4.96,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,97,3,Modesto,267,2023-05-30 00:00:00,41.14429,-8.61484
Rental unit in vila do conde,★Unknown,"2 bedrooms, 2 beds, 2 baths",Vila do Conde,Vila do Conde,Entire home/apt,164,2,Maria,2,2018-08-20 00:00:00,41.35704,-8.75055
Home in porto,★4.52,"3 bedrooms, 4 beds, 2 baths",Porto,Lordelo do Ouro e Massarelos,Entire home/apt,92,2,Casas Do Ouro,108,2023-05-29 00:00:00,41.148621,-8.650236
Rental unit in vila nova de gaia,★4.60,"2 bedrooms, 3 beds, 1 bath",Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Entire home/apt,64,2,Maria,5,2019-07-12 00:00:00,41.12259,-8.61077
Rental unit in vila do conde,★4.82,"1 bedroom, 1 bed, 1 bath",Vila do Conde,Vila do Conde,Entire home/apt,40,7,Manuela,12,2017-08-27 00:00:00,41.3596,-8.75383
Rental unit in porto,★4.96,"1 bedroom, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,94,3,Vanessa,47,2023-05-15 00:00:00,41.15011,-8.60899
Rental unit in porto,★4.97,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,96,2,Josefa,378,2023-05-29 00:00:00,41.15214,-8.61551
Rental unit in porto,★4.48,"4 bedrooms, 7 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,200,2,Sandro,32,2018-08-19 00:00:00,41.1636,-8.61787
Rental unit in porto,★4.76,"3 bedrooms, 6 beds, 4 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,352,1,Rui,74,2023-06-11 00:00:00,41.15009,-8.60684
Casa particular in porto,★5.0,"2 bedrooms, 3 beds, 1 bath",Porto,Lordelo do Ouro e Massarelos,Entire home/apt,142,3,Ricardo,3,2022-10-09 00:00:00,41.16046,-8.64486
Loft in porto,★4.90,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,118,2,Maria,441,2023-05-25 00:00:00,41.14384,-8.61398
Rental unit in porto,★4.73,"4 bedrooms, 11 beds, 4 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,823,1,Rui,85,2023-05-27 00:00:00,41.15009,-8.60684
Rental unit in vila nova de gaia,★4.0,"1 bedroom, 1 bed, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,146,1,Oh! Porto,4,2022-06-30 00:00:00,41.13832,-8.60944
Loft in porto,★Unknown,"Studio, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,90,7,Claudia,1,2016-08-03 00:00:00,41.14378,-8.61761
Rental unit in vila nova de gaia,★Unknown,"1 bedroom, 1 bed, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,165,1,Oh! Porto,2,2019-01-16 00:00:00,41.13834,-8.60942
Rental unit in vila nova de gaia,★4.67,"1 bedroom, 1 bed, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,165,1,Oh! Porto,3,2022-06-11 00:00:00,41.13834,-8.6094
Home in porto,★4.84,"4 bedrooms, 6 beds, 3 baths",Porto,Lordelo do Ouro e Massarelos,Entire home/apt,153,2,Adriano,148,2023-06-11 00:00:00,41.15739,-8.63664
Rental unit in porto,★4.53,"1 bedroom, 2 beds, 2 shared baths",Porto,Paranhos,Private room,40,7,Gabriela E Carina,34,2022-08-11 00:00:00,41.17767,-8.58359
Rental unit in maia,★4.74,"2 bedrooms, 2 beds, 2 baths",Maia,Cidade da Maia,Entire home/apt,73,4,Luis,74,2023-05-01 00:00:00,41.21813,-8.61142
Rental unit in vila nova de gaia,★4.67,"1 bedroom, 1 bed, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,260,1,Oh! Porto,3,2018-06-22 00:00:00,41.13807,-8.60936
Rental unit in porto,★4.64,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,73,1,Imperium,57,2020-03-14 00:00:00,41.14601,-8.61047
Rental unit in vila nova de gaia,★4.86,"1 bedroom, 1 bed, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,271,1,Oh! Porto,7,2022-09-10 00:00:00,41.13749,-8.61004
Rental unit in vila nova de gaia,★5.0,"2 bedrooms, 2 beds, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,394,1,Oh! Porto,3,2018-06-19 00:00:00,41.13837,-8.60936
Rental unit in porto,★Unknown,"Studio, 1 bed, 1 bath",Porto,Lordelo do Ouro e Massarelos,Entire home/apt,95,2,Sara,1,2016-06-12 00:00:00,41.15668,-8.64386
Rental unit in porto,★4.77,"1 bedroom, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,134,2,Hildebrando,280,2023-05-22 00:00:00,41.14889,-8.6097
Rental unit in porto,★4.92,"1 bedroom, 2 beds, 1.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,160,2,Porto D'Alma,161,2023-05-23 00:00:00,41.14569,-8.61102
Guesthouse in vila nova de gaia,★4.90,"Studio, 2 beds, 1 bath",Vila Nova de Gaia,Canidelo,Entire home/apt,100,3,Joaquim,31,2023-06-12 00:00:00,41.13162,-8.66618
Home in gondomar,★4.90,"3 bedrooms, 4 beds, 3.5 baths",Gondomar,Lomba,Entire home/apt,300,2,Ana Rute,67,2022-12-31 00:00:00,41.06409,-8.41453
Rental unit in porto,★4.65,"2 bedrooms, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,54,4,Dayanador,311,2023-04-17 00:00:00,41.15332,-8.60945
Rental unit in labruge,★4.73,"3 bedrooms, 4 beds, 2.5 baths",Vila do Conde,Labruge,Entire home/apt,87,5,Filipe,71,2023-05-30 00:00:00,41.27192,-8.72424
Rental unit in lavra,★Unknown,"2 bedrooms, 2 beds, 1 bath",Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",Entire home/apt,40,3,Pedro,1,2019-06-05 00:00:00,41.23769,-8.72154
Rental unit in vila nova de gaia,★4.50,"1 bedroom, 1 bed, 1 bath",Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Entire home/apt,39,2,Joel,14,2018-04-01 00:00:00,41.11435,-8.61371
Home in porto,★4.85,"2 bedrooms, 3 beds, 1.5 baths",Porto,"Aldoar, Foz do Douro e Nevogilde",Entire home/apt,83,3,Marco,122,2023-05-26 00:00:00,41.15025,-8.6748
Home in madalena,★4.85,"2 bedrooms, 4 beds, 2 baths",Vila Nova de Gaia,Madalena,Entire home/apt,136,2,Santos,13,2023-06-05 00:00:00,41.10525,-8.66243
Rental unit in porto,★4.89,"2 bedrooms, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,234,2,Celina,10,2023-04-25 00:00:00,41.14191,-8.61547
Bungalow in gondomar,★4.84,"2 bedrooms, 2 beds, 2 baths",Gondomar,Lomba,Entire home/apt,130,2,Ana Rute,31,2022-08-14 00:00:00,41.06436,-8.41364
