Description,Score,Facilities,District,Neighbourhood,Room type,Price,Minimum nights,Host name,Number of reviews,Last review,Latitude,Longitude
Condo in parede,★4.63,"1 bedroom, 2 beds, 1 bath",Cascais,Carcavelos e Parede,Entire home/apt,135,2,Simon,64,2023-05-28,38.68951,-9.36087
Rental unit in cascais,★4.86,"1 bedroom, 2 beds, 1 bath",Cascais,Cascais e Estoril,Entire home/apt,130,2,Teresa,28,2023-05-20,38.70358,-9.43781
Condo in lisboa,★4.76,"1 bedroom, 2 beds, 1.5 baths",Lisboa,Santa Maria Maior,Entire home/apt,239,3,Lourenço,59,2023-05-28,38.71601,-9.1421
Rental unit in ericeira,★4.82,"2 bedrooms, 4 beds, 2 baths",Mafra,Ericeira,Entire home/apt,96,4,Parati Apartments,22,2022-11-07,38.96596,-9.41929
Rental unit in cascais,★4.62,"2 bedrooms, 4 beds, 3 baths",Cascais,Cascais e Estoril,Entire home/apt,126,1,Rita Morais E Nuno Sameiro,26,2023-05-28,38.69754,-9.42156
Rental unit in lisboa,★4.87,"2 bedrooms, 5 beds, 1 bath",Lisboa,Belm,Entire home/apt,123,4,Ambassador Suites,30,2023-06-03,38.697876,-9.195767
Rental unit in lisboa,★4.88,"1 bedroom, 1 bed, 1 bath",Lisboa,Arroios,Entire home/apt,64,1,Jerome,133,2023-05-31,38.72979,-9.14534
Rental unit in lisboa,★4.93,"1 bedroom, 3 beds, 2 baths",Lisboa,Santa Maria Maior,Entire home/apt,173,2,Portugal On Holidays,15,2023-05-25,38.71062,-9.13866
Rental unit in lisboa,★4.52,"1 bedroom, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,173,2,Portugal On Holidays,33,2023-05-28,38.70991,-9.13907
Rental unit in lisboa,★Unknown,"1 bedroom, 1 bed, 3 shared baths",Lisboa,Areeiro,Private room,48,6,Filipe,0,,38.74341,-9.13989
Rental unit in lisboa,★4.82,"1 bedroom, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,194,1,Feels Like Home,62,2023-05-06,38.70766,-9.13718
Rental unit in lisboa,★4.53,"2 bedrooms, 2 beds, 1 bath",Lisboa,Estrela,Entire home/apt,105,1,Ej,51,2023-05-05,38.70675,-9.17019
Rental unit in ericeira,★4.61,"2 bedrooms, 4 beds, 2 baths",Mafra,Ericeira,Entire home/apt,94,2,Parati Apartments,18,2023-04-28,38.9659,-9.41852
Rental unit in ericeira,★4.57,"2 bedrooms, 4 beds, 1 bath",Mafra,Ericeira,Entire home/apt,91,2,Parati Apartments,28,2023-05-28,38.96635,-9.41919
Rental unit in ericeira,★4.90,"1 bedroom, 2 beds, 1 bath",Mafra,Ericeira,Entire home/apt,93,2,Parati Apartments,31,2023-05-27,38.96775,-9.41942
Rental unit in ericeira,★4.85,"1 bedroom, 2 beds, 1 bath",Mafra,Ericeira,Entire home/apt,156,2,Parati Apartments,39,2023-05-28,38.96771,-9.41953
Rental unit in lisboa,★4.78,"1 bedroom, 2 beds, 1 bath",Lisboa,Misericrdia,Entire home/apt,55,2,G-Place,9,2022-07-17,38.71228,-9.14675
Home in são bartolomeu de galegos,★4.80,"2 bedrooms, 3 beds, 3 baths",Lourinh,So Bartolomeu dos Galegos e Moledo,Entire home/apt,71,4,Miguel,20,2023-05-31,39.27348,-9.28009
Villa in terrugem,★4.81,"1 bedroom, 2 beds, 1 private bath",Sintra,So Joo das Lampas e Terrugem,Private room,45,1,Filipe,114,2023-06-06,38.83348,-9.36921
Rental unit in a dos cunhados,★4.44,"1 bedroom, 3 beds, 1 bath",Torres vedras,A dos Cunhados e Maceira,Entire home/apt,83,2,Eva,27,2023-05-19,39.13945,-9.37698
Rental unit in lisboa,★4.71,"2 bedrooms, 4 beds, 2 baths",Lisboa,Estrela,Entire home/apt,205,1,Goncalo & Miku,113,2023-05-29,38.71471,-9.15762
Rental unit in lisboa,★4.88,"2 bedrooms, 4 beds, 2 baths",Lisboa,Estrela,Entire home/apt,151,1,Goncalo & Miku,102,2023-06-08,38.71291,-9.15753
Rental unit in lisboa,★4.77,"2 bedrooms, 4 beds, 2 baths",Lisboa,Estrela,Entire home/apt,177,1,Goncalo & Miku,97,2023-06-06,38.71408,-9.15744
Rental unit in lisboa,★4.58,"4 bedrooms, 5 beds, 2 baths",Lisboa,Misericrdia,Entire home/apt,410,1,LisBeyond,24,2023-04-30,38.71165,-9.14675
Rental unit in lisboa,★4.25,"1 bedroom, 1 bed, 1 bath",Lisboa,Arroios,Entire home/apt,1000,2,Jose,102,2022-09-14,38.72315,-9.13366
Rental unit in ericeira,★Unknown,"1 bedroom, 1 bed, 0 shared baths",Mafra,Ericeira,Private room,14,2,Tom-Isabel,0,,38.96478,-9.41837
Rental unit in lisboa,★Unknown,"1 bedroom, 1 bed, 2 shared baths",Lisboa,Arroios,Private room,12,30,Magna,0,,38.73222,-9.13318
Rental unit in lisboa,★4.94,"1 bedroom, 2 beds, 1.5 shared baths",Lisboa,Arroios,Private room,45,15,Rzl,32,2023-04-11,38.72539,-9.14219
Rental unit in carcavelos,★Unknown,"2 bedrooms, 3 beds, 2 baths",Cascais,Carcavelos e Parede,Entire home/apt,99,5,Flavia,0,,38.68121,-9.32542
Rental unit in cascais,★4.40,"2 bedrooms, 3 beds, 1 bath",Cascais,Cascais e Estoril,Entire home/apt,133,1,Rita Morais E Nuno Sameiro,15,2023-04-12,38.69992,-9.44332
Rental unit in lisboa,★4.26,"1 bedroom, 1 bed, 1 bath",Lisboa,Arroios,Entire home/apt,1000,2,Jose,43,2022-10-05,38.72131,-9.13515
Rental unit in lisboa,★4.69,"2 bedrooms, 2 beds, 2 baths",Lisboa,Misericrdia,Entire home/apt,55,2,G-Place,13,2022-07-09,38.7105,-9.14707
Rental unit in lisboa,★4.29,"1 bedroom, 1 bed, 1 shared bath",Lisboa,Areeiro,Private room,28,2,Tiago,41,2023-06-02,38.74322,-9.14297
Aparthotel in lisboa,★Unknown,"1 bedroom, 1 private bath",Lisboa,Santa Maria Maior,Private room,125,2,Lisbon,0,,38.71398,-9.13451
Rental unit in lisboa,★4.88,"2 bedrooms, 3 beds, 2 baths",Lisboa,Misericrdia,Entire home/apt,58,2,G-Place,17,2022-02-24,38.71096,-9.14673
Rental unit in lisboa,★4.67,"1 bedroom, 3 beds, 2 baths",Lisboa,Santa Maria Maior,Entire home/apt,203,1,Farah,3,2023-04-06,38.7161,-9.13346
Rental unit in forte da casa,★Unknown,"1 bedroom, 2 beds, 1 shared bath",Vila franca de xira,Vila Franca de Xira,Private room,20,1,Frederico,0,,38.97176,-8.98377
Rental unit in lisboa,★Unknown,"1 bedroom, 1 bed, 1 shared bath",Lisboa,So Vicente,Private room,79,30,Beatriz,0,,38.71703,-9.12986
Rental unit in lisboa,★4.75,"2 bedrooms, 3 beds, 1.5 baths",Lisboa,Santa Maria Maior,Entire home/apt,150,3,Igor,67,2023-05-21,38.71936,-9.13455
Rental unit in ericeira,★4.88,"2 bedrooms, 2 beds, 2 baths",Mafra,Ericeira,Entire home/apt,170,2,Flavio,8,2022-07-26,38.95781,-9.40768
Rental unit in lisboa,★Unknown,"1 bedroom, 1 shared bath",Lisboa,Santo Antnio,Private room,17,3,Rosa,0,,38.71996,-9.14399
Boutique hotel in lisboa,★4.83,"1 bedroom, 1 bed, 1 private bath",Lisboa,Misericrdia,Private room,125,1,Flores,29,2022-11-01,38.71334,-9.15085
Rental unit in estoril,★4.83,"2 bedrooms, 3 beds, 2 baths",Cascais,Cascais e Estoril,Entire home/apt,199,3,Luis,24,2023-05-18,38.70748,-9.39154
Villa in sintra,★Unknown,"4 bedrooms, 4 beds, 4 baths",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Entire home/apt,500,5,Anne,0,,38.81513,-9.39224
Villa in lisboa,★Unknown,"1 bedroom, 1 bed, 1 private bath",Lisboa,Alvalade,Private room,120,2,Lisboa,0,,38.75016,-9.13695
Rental unit in lisboa,★4.87,"2 bedrooms, 3 beds, 1 bath",Lisboa,So Vicente,Entire home/apt,168,2,Pedro,45,2023-05-21,38.7187,-9.13201
Rental unit in lisboa,★4.79,"2 bedrooms, 3 beds, 2 baths",Lisboa,Misericrdia,Entire home/apt,58,2,G-Place,14,2022-07-29,38.71266,-9.14668
Rental unit in lisboa,★4.56,"1 bedroom, 3 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,195,1,Farah,16,2022-10-23,38.7161,-9.13346
Hostel in lisboa,★Unknown,"Studio, 2 beds, 3 shared baths",Lisboa,Arroios,Private room,193,1,Sant Jordi Hostels Lisbon,0,,38.72384,-9.13214
Rental unit in lisboa,★5.0,"2 bedrooms, 2 beds, 2 baths",Lisboa,Misericrdia,Entire home/apt,59,2,G-Place,7,2021-12-09,38.71269,-9.14563
Hostel in lisboa,★Unknown,"1 bedroom, 3 shared baths",Lisboa,Arroios,Private room,236,1,Sant Jordi Hostels Lisbon,0,,38.72384,-9.13214
Hostel in lisboa,★5.0,"1 bedroom, 2 shared baths",Lisboa,Arroios,Shared room,55,1,Sant Jordi Hostels Lisbon,3,2023-05-10,38.72384,-9.13214
Hostel in lisboa,★Unknown,"1 bedroom, 1 bed, 0 shared baths",Lisboa,Arroios,Shared room,54,1,Sant Jordi Hostels Lisbon,1,2022-07-12,38.72384,-9.13214
Loft in sintra,★4.60,"Studio, 1 bed, 1 bath",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Private room,82,1,José,40,2023-04-26,38.79645,-9.3925
Rental unit in carcavelos,★Unknown,"2 bedrooms, 2 beds, 2 baths",Cascais,Carcavelos e Parede,Entire home/apt,126,3,Frederico,0,,38.70585,-9.32581
Loft in sintra,★4.60,"Studio, 1 bed, 1 bath",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Private room,82,1,José,25,2023-02-10,38.79633,-9.39105
Loft in sintra,★4.75,"Studio, 1 bed, 1 bath",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Private room,82,1,José,20,2022-11-17,38.7983,-9.39287
Rental unit in sintra,★4.74,"2 bedrooms, 3 beds, 1 bath",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Entire home/apt,111,1,José,91,2023-05-24,38.79799,-9.39213
Loft in sintra,★4.78,"Studio, 1 bed, 1 bath",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Private room,103,1,José,172,2023-05-29,38.79673,-9.39142
Loft in sintra,★4.81,"Studio, 1 bed, 1 bath",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Private room,103,1,José,129,2023-05-25,38.79829,-9.39068
Loft in sintra,★4.81,"Studio, 1 bed, 1 bath",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Private room,103,1,José,83,2023-05-24,38.79603,-9.39102
Guest suite in sintra,★4.68,"Studio, 1 bed, 1 bath",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Private room,71,1,José,25,2023-05-28,38.79622,-9.39129
Rental unit in sintra,★4.86,"2 bedrooms, 3 beds, 2 baths",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Entire home/apt,111,1,José,92,2023-05-26,38.79648,-9.39076
Rental unit in sintra,★4.65,"Studio, 2 beds, 1 bath",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Entire home/apt,82,1,José,54,2023-05-11,38.79655,-9.39152
Rental unit in sintra,★4.59,"Studio, 2 beds, 1 bath",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Entire home/apt,82,1,José,68,2023-05-20,38.79847,-9.39308
Guest suite in sintra,★4.46,"Studio, 1 bed, 1 bath",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Private room,71,1,José,13,2023-05-27,38.79662,-9.39404
Guest suite in sintra,★4.73,"Studio, 1 bed, 1 bath",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Private room,71,1,José,33,2023-05-10,38.79716,-9.39283
Guest suite in sintra,★4.63,"Studio, 1 bed, 1 bath",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Private room,103,1,José,19,2023-05-03,38.79713,-9.39408
Tiny home in sintra,★4.61,"1 bed, 1 bath",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Entire home/apt,103,1,José,97,2023-05-14,38.79546,-9.39204
Home in colares,★4.81,"2 bedrooms, 3 beds, 1 bath",Sintra,Colares,Entire home/apt,98,3,Bruno,42,2023-05-24,38.80732,-9.44276
Rental unit in lisboa,★4.48,"4 bedrooms, 8 beds, 1.5 baths",Lisboa,Santa Maria Maior,Entire home/apt,143,2,Sweethome Hospedagem,88,2023-05-09,38.71268,-9.13875
Guest suite in sintra,★4.43,"1 bedroom, 1 bed, 1 private bath",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Private room,41,1,Anne,53,2023-05-29,38.81566,-9.39102
Guest suite in sintra,★4.61,"1 bedroom, 1 bed, 1 private bath",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Private room,44,1,Anne,33,2023-05-18,38.81474,-9.39125
Rental unit in lisboa,★5.0,"3 bedrooms, 3 beds, 1.5 baths",Lisboa,Misericrdia,Entire home/apt,190,3,Paolo,3,2022-08-13,38.71313,-9.15262
Camper/rv in santo antónio dos cavaleiros,★Unknown,"1 bedroom, 1 bed, 0 baths",Loures,Santo Antnio dos Cavaleiros e Frielas,Entire home/apt,67,3,RoadCampers,1,2020-09-16,38.81364,-9.16449
Rental unit in lisboa,★4.85,"1 bedroom, 2 beds, 1 bath",Lisboa,Santo Antnio,Entire home/apt,138,2,Carly,33,2023-06-01,38.72132,-9.15254
Rental unit in lisboa,★4.88,"Studio, 2 beds, 1 bath",Lisboa,Santo Antnio,Entire home/apt,160,2,Carly,25,2022-10-06,38.72059,-9.15134
Rental unit in parede,★4.75,"2 bedrooms, 1 bed, 1 shared bath",Cascais,Carcavelos e Parede,Private room,30,7,Josy,8,2023-05-27,38.6945881,-9.3551349
Rental unit in lisboa,★4.78,"1 bedroom, 1 bed, 1.5 shared baths",Lisboa,Arroios,Private room,40,12,Rzl,40,2023-06-01,38.72708,-9.1422
Home in sintra,★4.67,"2 bedrooms, 3 beds, 1 bath",Sintra,"Almargem do Bispo, Pro Pinheiro e Montelavar",Entire home/apt,55,2,Cristiana,69,2023-05-21,38.869473,-9.297347
Home in lisboa,★3.73,"1 bedroom, 1 bed, 1 private bath",Lisboa,Misericrdia,Private room,75,1,Maria João,11,2023-05-04,38.70811,-9.1474
Rental unit in lisboa,★5.0,"3 bedrooms, 3 beds, 2 baths",Lisboa,So Vicente,Entire home/apt,180,3,Alexandra,9,2023-05-29,38.71605,-9.12219
Loft in lisboa,★4.70,"1 bedroom, 2 beds, 1 bath",Lisboa,Ajuda,Entire home/apt,50,2,Kibo,80,2023-05-25,38.7131,-9.20364
Tiny home in lisboa,★4.23,"1 bedroom, 1 bed, 1 bath",Lisboa,Misericrdia,Entire home/apt,84,1,Maria João,137,2023-05-11,38.70793,-9.1472
Rental unit in lisboa,★4.87,"1 bedroom, 1 bed, 1 bath",Lisboa,Areeiro,Entire home/apt,75,4,Augusto,15,2023-06-02,38.74428,-9.13991
Boutique hotel in lisboa,★4.60,"1 bedroom, 1 bed, 1 private bath",Lisboa,Misericrdia,Private room,146,1,Flores,10,2022-05-21,38.71333,-9.15068
Rental unit in lisboa,★4.67,"1 bedroom, 1 bed, 3 shared baths",Lisboa,Avenidas Novas,Private room,73,6,Filipe,3,2022-09-01,38.73352,-9.14987
Rental unit in lisboa,★4.85,"5 bedrooms, 11 beds, 2 baths",Lisboa,Santo Antnio,Entire home/apt,519,2,Elsa And Rui,47,2023-06-04,38.72065,-9.14337
Rental unit in lisboa,★4.59,"2 bedrooms, 3 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,221,2,Robert,69,2023-06-09,38.70901,-9.13587
Rental unit in lisboa,★4.52,"3 bedrooms, 4 beds, 2 baths",Lisboa,Santa Maria Maior,Entire home/apt,377,2,Robert,103,2023-06-08,38.70891,-9.13614
Rental unit in lisboa,★4.45,"2 bedrooms, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,208,2,Robert,99,2023-05-31,38.70896,-9.13955
Condo in lisboa,★4.51,"1 bedroom, 1 bed, 1 shared bath",Lisboa,Santo Antnio,Private room,40,3,Marco,63,2023-05-21,38.7269,-9.1459
Rental unit in lisboa,★4.75,"1 bedroom, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,170,2,Robert,68,2023-06-11,38.70859,-9.13954
Condo in ericeira,★4.76,"2 bedrooms, 3 beds, 2 baths",Mafra,Ericeira,Entire home/apt,97,3,Ericeira,21,2023-05-31,38.96416,-9.41686
Boutique hotel in lisboa,★Unknown,"1 bedroom, 1 bed, 1 private bath",Lisboa,Misericrdia,Private room,129,1,Flores,2,2022-02-12,38.7134,-9.15081
Rental unit in lisboa,★4.92,"1 bedroom, 2 beds, 1 bath",Lisboa,Misericrdia,Entire home/apt,200,3,Claudia,26,2023-02-21,38.70969,-9.15239
Rental unit in lisboa,★4.53,"2 bedrooms, 2 beds, 2 baths",Lisboa,Santo Antnio,Entire home/apt,80,2,Soc. Agrícola  Dos Caniçais,17,2023-03-30,38.71981,-9.15479
Condo in odivelas,★4.91,"1 bedroom, 2 beds, 1 bath",Odivelas,Odivelas,Entire home/apt,79,1,António,55,2023-05-28,38.78875350952149,-9.183438301086426
Serviced apartment in lisboa,★4.59,"1 bedroom, 1 bed, 1 bath",Lisboa,Misericrdia,Entire home/apt,96,2,Rui & Elsa,113,2023-05-15,38.71091,-9.15071
Townhouse in lisboa,★4.91,"3 bedrooms, 4 beds, 2.5 baths",Lisboa,Alvalade,Entire home/apt,169,4,Joana,44,2023-05-30,38.74863,-9.13236
Rental unit in lisboa,★4.86,"Studio, 1 bed, 1 bath",Lisboa,Estrela,Entire home/apt,105,2,Saudade,123,2023-05-24,38.70729,-9.15819
Townhouse in parede,★4.33,"3 bedrooms, 4 beds, 3 baths",Cascais,So Domingos de Rana,Entire home/apt,100,5,Luis,3,2021-09-26,38.69838,-9.3533
Rental unit in lisboa,★4.81,"2 bedrooms, 3 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,185,3,Gautam,83,2023-05-26,38.71042,-9.13592
Villa in lourinhã,★4.65,"4 bedrooms, 4 beds, 4 baths",Lourinh,Lourinh e Atalaia,Entire home/apt,304,4,Christophe,17,2023-06-03,39.2672,-9.30189
Home in lisboa,★4.48,"1 bedroom, 1 bed, 1 private bath",Lisboa,Misericrdia,Private room,75,1,Maria João,185,2023-06-10,38.70775,-9.14592
Rental unit in alverca do ribatejo,★Unknown,"2 bedrooms, 4 beds, 1 bath",Vila franca de xira,Alverca do Ribatejo e Sobralinho,Entire home/apt,79,2,Pedro,0,,38.9029,-9.04909
Rental unit in lisboa,★4.40,"2 bedrooms, 4 beds, 1 bath",Lisboa,Arroios,Entire home/apt,200,1,Maria,10,2023-04-06,38.71556854248047,-9.139049530029297
Rental unit in amadora,★Unknown,"1 bedroom, 2 beds, 1 bath",Amadora,Encosta do Sol,Entire home/apt,60,3,Manuel,2,2020-10-12,38.76804,-9.21382
Rental unit in lisboa,★Unknown,"1 bedroom, 1 bed, 1 bath",Lisboa,Misericrdia,Entire home/apt,70,7,Shiadu,0,,38.71066,-9.14907
Rental unit in lisboa,★4.69,"1 bedroom, 2 beds, 1 bath",Lisboa,Santo Antnio,Entire home/apt,131,2,Carly,45,2023-05-23,38.72155,-9.15209
Rental unit in lisboa,★4.83,"2 bedrooms, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,191,2,Gonçalo,35,2023-03-07,38.7105,-9.13359
Cottage in ericeira,★Unknown,"1 bedroom, 1 bed, 1 private bath",Mafra,Ericeira,Private room,35,3,Maria,0,,38.95931,-9.39677
Rental unit in lisboa,★4.68,"1 bedroom, 1 bed, 1 bath",Lisboa,Santo Antnio,Entire home/apt,153,2,Carly,34,2023-02-27,38.71985,-9.15254
Rental unit in lisboa,★Unknown,"1 bedroom, 1 bed, 2 shared baths",Lisboa,Arroios,Private room,86,2,Joana,0,,38.7236,-9.13614
Rental unit in lisboa,★Unknown,"1 bedroom, 1 bed, 2 shared baths",Lisboa,Arroios,Private room,86,2,Joana,0,,38.72184,-9.13418
Rental unit in lisboa,★Unknown,"1 bedroom, 1 bed, 2 shared baths",Lisboa,Arroios,Private room,86,2,Joana,0,,38.72377,-9.13433
Rental unit in lisboa,★Unknown,"1 bedroom, 1 bed, 2 shared baths",Lisboa,Arroios,Private room,89,2,Joana,0,,38.72181,-9.13629
Rental unit in lisboa,★4.47,"2 bedrooms, 3 beds, 1 bath",Lisboa,Alcntara,Entire home/apt,100,2,Paulo,17,2023-05-28,38.69856,-9.1901
Rental unit in lisboa,★4.73,"1 bedroom, 1 bed, 1 bath",Lisboa,Campolide,Entire home/apt,129,3,Miguel,26,2023-05-15,38.73846,-9.16786
Villa in ericeira,★4.50,"1 bedroom, 1 bed, 1 shared bath",Mafra,Ericeira,Private room,80,2,Ericeira Paradise,12,2023-05-29,38.97481,-9.41954
Rental unit in lisboa,★Unknown,"4 bedrooms, 4 beds, 2 shared baths",Lisboa,Marvila,Private room,600,1,Angelo,0,,38.75288,-9.12294
Rental unit in lisboa,★4.67,"1 bedroom, 1 bed, 2 baths",Lisboa,Santo Antnio,Entire home/apt,214,2,Altido,24,2023-05-28,38.71898,-9.14514
Rental unit in caxias,★Unknown,"1 bedroom, 1 bed, 1 bath",Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",Entire home/apt,30,30,Filipe,0,,38.70471,-9.2769
Rental unit in lisboa,★4.67,"3 bedrooms, 4 beds, 1 bath",Lisboa,Misericrdia,Entire home/apt,234,1,Jessica,12,2022-09-29,38.71357,-9.14434
Home in ericeira,★4.80,"3 bedrooms, 4 beds, 2 baths",Mafra,Ericeira,Entire home/apt,185,4,Gonçalo,5,2022-09-03,38.96151,-9.39901
Home in lisboa,★4.36,"1 bedroom, 1 bed, 1 private bath",Lisboa,Misericrdia,Private room,75,1,Maria João,42,2023-03-23,38.708,-9.14581
Rental unit in ericeira,★4.25,"2 bedrooms, 4 beds, 1 bath",Mafra,Ericeira,Entire home/apt,143,1,Feels Like Home,16,2022-11-09,38.95931,-9.41384
Rental unit in lisboa,★4.82,"Studio, 1 bed, 1 bath",Lisboa,Estrela,Entire home/apt,94,2,Saudade,119,2023-06-01,38.70747,-9.15791
Rental unit in lisboa,★4.84,"2 bedrooms, 2 beds, 1.5 baths",Lisboa,Misericrdia,Entire home/apt,250,3,Ana,63,2023-05-29,38.71042,-9.14589
Boat in cascais,★4.94,"2 bedrooms, 3 beds, 2 baths",Cascais,Cascais e Estoril,Entire home/apt,200,1,Antonio,67,2023-05-21,38.69131,-9.41973
Condo in lisboa,★4.79,"2 bedrooms, 3 beds, 1 bath",Lisboa,Campolide,Entire home/apt,88,2,Eduardo,73,2023-05-31,38.72682,-9.16141
Rental unit in lisboa,★4.89,"2 bedrooms, 4 beds, 1 bath",Lisboa,So Vicente,Entire home/apt,141,2,One Step Closer,19,2022-09-16,38.71742,-9.12036
Rental unit in lisboa,★3.80,"2 bedrooms, 4 beds, 1 bath",Lisboa,Santo Antnio,Entire home/apt,153,1,Maria,46,2023-06-03,38.72055,-9.15496
Cottage in ericeira,★Unknown,"1 bedroom, 2 beds, 1 shared bath",Mafra,Ericeira,Private room,35,3,Maria,1,2020-09-15,38.96158,-9.39767
Cottage in ericeira,★Unknown,"1 bedroom, 1 bed, 1 shared bath",Mafra,Ericeira,Private room,35,3,Maria,0,,38.96048,-9.39697
Cottage in ericeira,★Unknown,"1 bedroom, 2 beds, 1 shared bath",Mafra,Ericeira,Private room,35,3,Maria,0,,38.96162,-9.39692
Rental unit in lisboa,★4.90,"1 bedroom, 2 beds, 1.5 baths",Lisboa,Santa Maria Maior,Entire home/apt,216,1,Brian,97,2023-06-04,38.70944,-9.13797
Rental unit in lisboa,★4.67,"1 bedroom, 2 beds, 1 bath",Lisboa,Campolide,Entire home/apt,77,3,Augusto,12,2023-05-26,38.72891,-9.16265
Home in santa bárbara,★Unknown,"2 bedrooms, 3 beds, 1 bath",Lourinh,Santa Brbara,Entire home/apt,598,2,Beach-Summer,0,,39.21269,-9.32089
Rental unit in cascais,★4.93,"2 bedrooms, 3 beds, 1 bath",Cascais,Cascais e Estoril,Entire home/apt,219,4,Rahim & Ilona,119,2023-05-18,38.70102,-9.41747
Rental unit in lisboa,★4.75,"1 bedroom, 4 beds, 2 shared baths",Lisboa,Avenidas Novas,Private room,280,1,Nelson,4,2021-03-09,38.73482,-9.15577
Rental unit in lisboa,★Unknown,"1 bedroom, 1 bed, 1 shared bath",Lisboa,Campolide,Private room,75,3,Maria,1,2020-12-20,38.72638,-9.16209
Rental unit in lisboa,★Unknown,"1 bedroom, 2 beds, 2 shared baths",Lisboa,Campolide,Private room,75,3,Maria,0,,38.72568,-9.16109
Rental unit in estoril,★4.97,"Studio, 1 bed, 1 bath",Cascais,Cascais e Estoril,Entire home/apt,130,2,Rahim & Ilona,79,2023-05-15,38.70499,-9.39647
Rental unit in lisboa,★Unknown,"1 bedroom, 1 bed, 1 bath",Lisboa,Marvila,Entire home/apt,26,4,Ori,0,,38.73803,-9.10478
Condo in torres vedras,★Unknown,"1 bedroom, 3 beds, 1 bath",Torres vedras,Silveira,Entire home/apt,80,3,Dennis,1,2022-07-19,39.13059,-9.37549
Rental unit in lisboa,★4.92,"5 bedrooms, 6 beds, 4 baths",Lisboa,Estrela,Entire home/apt,584,3,Casa Bay,53,2023-06-05,38.70598,-9.16722
Rental unit in ericeira,★4.90,"1 bedroom, 1 bed, 1 bath",Mafra,Ericeira,Entire home/apt,90,3,Sandra,50,2023-06-04,38.96972,-9.41844
Rental unit in lisboa,★Unknown,"1 bedroom, 2 beds, 1 bath",Lisboa,Misericrdia,Entire home/apt,49,2,G-Place,2,2020-11-08,38.7111,-9.14686
Condo in odivelas,★4.98,"1 bedroom, 2 beds, 1 bath",Odivelas,Odivelas,Entire home/apt,79,1,António,42,2023-05-30,38.78875,-9.18344
Boutique hotel in lisboa,★4.55,"1 bedroom, 1 bed, 1 private bath",Lisboa,Misericrdia,Private room,120,1,Flores,29,2022-09-23,38.71351,-9.15069
Boutique hotel in lisboa,★4.62,"1 bedroom, 2 beds, 1 private bath",Lisboa,Misericrdia,Private room,138,1,Flores,21,2022-08-05,38.71467,-9.15199
